ids,price
24986356.0,43
8099577.0,43
17477721.0,43
7084894.0,43
40753273.0,43
16961058.0,43
37371845.0,43
35519334.0,43
24368938.0,43
17839946.0,43
26416748.0,43
25843693.0,43
29009775.0,43
40027408.0,43
40363025.0,43
10838041.0,43
16194451.0,43
36079734.0,43
37994646.0,43
1663673.0,43
40264411.0,43
810974.0,43
3080385.0,43
40775048.0,43
18914281.0,43
38548019.0,43
25716439.0,43
780063.0,43
22118215.0,197
22316426.0,197
13943211.0,197
12496049.0,197
36335605.0,197
17135032.0,829
22435792.0,183
18509024.0,183
20538542.0,183
6065318.0,57
27251335.0,57
25882504.0,57
39899689.0,57
30044842.0,57
25894475.0,57
26634502.0,57
32739085.0,57
10863022.0,57
2844042.0,57
25402802.0,57
25918132.0,57
8593044.0,57
37879254.0,57
18522455.0,57
40325208.0,57
40326777.0,57
9995220.0,57
15379201.0,57
37075906.0,57
40429315.0,57
32669282.0,57
16376550.0,57
3638744.0,57
40376360.0,57
25027078.0,57
40895214.0,57
8153968.0,57
37075928.0,57
37558808.0,57
21636569.0,57
29485370.0,57
27639452.0,57
26682542.0,815
29586054.0,154
27657679.0,154
23671921.0,154
18120723.0,154
145659.0,154
40048734.0,154
35681792.0,80
32567744.0,80
17367682.0,80
15673954.0,80
17923236.0,80
16192132.0,80
30088902.0,80
20497895.0,80
32312708.0,80
20352994.0,80
14669774.0,80
23349680.0,80
28333648.0,80
26940306.0,80
32040658.0,80
3271895.0,80
14711066.0,80
20499710.0,80
32087232.0,80
37300218.0,80
8702851.0,80
4934975.0,80
37855206.0,80
4698247.0,80
29138087.0,80
18431594.0,80
15130764.0,80
21772526.0,80
29704782.0,80
29658545.0,80
25799378.0,80
3761023.0,80
11973145.0,80
31860794.0,80
11146814.0,80
7241887.0,80
34540771.0,80
7132740.0,80
35158630.0,80
13463943.0,80
38134185.0,80
22430282.0,80
25257067.0,80
39112753.0,80
13174322.0,80
29667189.0,80
23651453.0,80
28546616.0,80
34540825.0,80
507517.0,80
34540959.0,80
33493698.0,80
11641955.0,80
19069348.0,80
15804772.0,80
15647142.0,80
6362890.0,80
28545134.0,80
28257840.0,80
28741782.0,80
29314167.0,80
33154010.0,80
34540892.0,80
26579870.0,80
37945055.0,80
22833440.0,80
36060608.0,80
20016599.0,80
40161606.0,80
23881484.0,80
24031566.0,80
40586895.0,80
6854069.0,80
29412343.0,80
37334586.0,80
27872315.0,80
23543773.0,80
2671680.0,80
36238050.0,80
21039622.0,80
38522311.0,80
13857415.0,80
27580039.0,80
1581707.0,80
7933932.0,80
2519442.0,80
28511827.0,80
37778741.0,80
23881047.0,80
26641784.0,80
41105594.0,80
1628859.0,80
31645919.0,80
37428768.0,80
32139905.0,80
32921794.0,80
39949879.0,80
39581350.0,80
31626251.0,80
33914860.0,80
40261070.0,80
32722417.0,80
34748305.0,80
25107411.0,80
37258453.0,80
39607063.0,80
15314872.0,80
39131257.0,80
26948059.0,80
33158909.0,80
21474174.0,80
23883681.0,80
39947523.0,80
39370117.0,80
39994910.0,80
39131624.0,80
39105579.0,80
16723022.0,80
5601166.0,80
40709264.0,80
40753233.0,80
39823246.0,80
15578702.0,80
39586005.0,80
38487158.0,80
32900727.0,80
37596891.0,80
39131390.0,80
39582718.0,80
40447771.0,80
27730241.0,80
34711681.0,80
35667043.0,80
28753412.0,80
29704097.0,80
31696612.0,80
40590625.0,80
11561354.0,80
40313771.0,80
40472140.0,80
14626036.0,80
36644757.0,80
35151416.0,80
35802969.0,80
40921595.0,80
4111677.0,80
22773822.0,80
40382178.0,80
38126115.0,80
25015036.0,80
35373029.0,80
1900901.0,80
594214.0,80
22713192.0,80
39930665.0,80
15638952.0,80
23567467.0,80
38597423.0,80
15754229.0,80
22927863.0,80
28469338.0,80
20211131.0,80
11379196.0,80
8633981.0,80
39893335.0,80
3032741.0,80
21547974.0,80
11602607.0,80
16595060.0,80
37595284.0,80
32072821.0,80
7713047.0,80
37638808.0,80
38378615.0,80
22882236.0,80
14382622.0,80
32386529.0,94
35420803.0,94
29131160.0,94
32543001.0,94
34256646.0,94
32236587.0,94
18288365.0,94
31364531.0,94
34618484.0,94
11463156.0,94
34305526.0,94
38155703.0,94
19073464.0,94
39226771.0,94
36394778.0,94
37911189.0,94
25326871.0,94
18636382.0,94
37774148.0,94
29650949.0,94
31037895.0,94
16346266.0,94
17890798.0,94
39651605.0,94
30914486.0,94
29343258.0,94
2261568.0,140
20635267.0,140
14774756.0,140
21390692.0,140
30148742.0,140
34712969.0,140
7421326.0,140
11256815.0,140
15735536.0,140
39769296.0,140
29870478.0,140
12543743.0,140
27131606.0,140
37691831.0,140
37905311.0,140
28635257.0,140
34248347.0,140
24183839.0,140
39366501.0,140
40974822.0,140
2715815.0,140
36306728.0,140
33268038.0,140
169707.0,140
36735793.0,140
26566001.0,140
2496594.0,140
6026996.0,140
34139061.0,140
39341910.0,140
37707161.0,140
24453434.0,140
30774781.0,140
13342206.0,140
12825187.0,140
32893636.0,140
36885584.0,140
12276436.0,140
1852665.0,140
31039228.0,168
23496136.0,168
33188712.0,168
39539167.0,168
28953969.0,168
29877084.0,168
33856287.0,168
6655683.0,395
22832935.0,395
35309352.0,395
25951240.0,395
32132618.0,395
38540686.0,395
35281550.0,395
40528752.0,395
33186836.0,395
4134646.0,395
37638418.0,424
40825267.0,419
40681325.0,419
40374398.0,419
16662423.0,419
20483584.0,425
39135145.0,425
16739659.0,425
1502700.0,425
37145360.0,425
21344440.0,425
6747002.0,425
19654555.0,425
34680284.0,425
35487684.0,357
24056008.0,357
20192333.0,357
25010352.0,357
35488693.0,357
23746749.0,357
28242172.0,380
39063703.0,380
9095810.0,169
29681443.0,169
31288423.0,169
30743528.0,169
15524009.0,169
6153674.0,169
37074749.0,169
40447467.0,169
36236909.0,169
35580200.0,169
30818831.0,169
40613040.0,169
30819025.0,169
11661652.0,169
38192212.0,169
37430166.0,169
23683517.0,169
12795999.0,169
39227130.0,169
30592876.0,169
30815437.0,169
29898641.0,169
36236696.0,169
30816729.0,169
40979994.0,169
37045432.0,169
14747908.0,141
34205517.0,141
23248272.0,141
20917235.0,141
7808921.0,141
30817981.0,141
27106400.0,95
372929.0,95
14081954.0,95
17449634.0,95
26923044.0,95
20165817.0,95
33689221.0,95
30952583.0,95
39473833.0,95
28367306.0,95
23463627.0,95
3385966.0,95
29335246.0,95
39923632.0,95
23992470.0,95
14091800.0,95
20172473.0,95
16599263.0,95
27481696.0,95
33876163.0,95
20796999.0,95
31143976.0,95
33263240.0,95
39174279.0,95
12862860.0,95
34327660.0,95
28367182.0,95
18932606.0,95
9811.0,95
28367058.0,95
39530582.0,95
39473495.0,95
34177434.0,95
31834718.0,95
6232258.0,95
23146021.0,95
7542698.0,95
39473644.0,95
38617613.0,95
26060078.0,95
31285390.0,95
28367120.0,95
5328080.0,95
31852688.0,95
28359732.0,95
30789138.0,95
33039987.0,95
29120761.0,95
39394237.0,95
40682977.0,95
8814850.0,95
38813983.0,95
38958022.0,95
14588581.0,95
39504326.0,95
28953544.0,95
23916714.0,95
39473896.0,95
7389646.0,95
33186928.0,95
13795794.0,95
31236885.0,95
36037370.0,95
36845535.0,95
30669952.0,95
26324097.0,95
27463525.0,95
36878985.0,95
16881419.0,95
37524366.0,95
35914799.0,95
38484751.0,95
38491537.0,95
30799187.0,95
27265875.0,95
36067891.0,95
34476758.0,95
39554201.0,95
39872186.0,95
38516542.0,95
39749125.0,95
40707589.0,95
41166856.0,95
2198953.0,95
32980394.0,95
12855435.0,95
35325642.0,95
25745919.0,95
38281086.0,95
15343764.0,95
28941532.0,95
15165373.0,95
26332094.0,95
34276639.0,95
40845061.0,95
7197543.0,95
38463592.0,95
34998153.0,95
34399468.0,95
39392682.0,95
39924462.0,95
20756430.0,95
33608851.0,95
19208339.0,95
27398741.0,95
11874525.0,95
38628699.0,95
38481565.0,95
15663486.0,95
24244899.0,95
36807108.0,95
37942661.0,95
824518.0,95
6553796.0,95
21253325.0,95
38979534.0,95
34225679.0,95
24041071.0,95
37833328.0,95
38134829.0,95
38862679.0,95
25269337.0,95
7786301.0,95
35335007.0,95
31431170.0,95
26135523.0,95
22011496.0,95
34095049.0,95
11874600.0,95
25036298.0,95
24656425.0,95
2437230.0,95
35334706.0,95
24488692.0,95
18854069.0,95
39841243.0,95
33670651.0,95
39368377.0,95
28965978.0,95
38812027.0,95
611068.0,95
23874369.0,81
25674914.0,81
40060795.0,81
25785477.0,81
37797478.0,81
16300678.0,81
37551145.0,81
40369194.0,81
11676587.0,81
26305228.0,81
39718476.0,81
12590517.0,81
30673910.0,81
23623835.0,81
10547772.0,81
189821.0,81
19093790.0,81
38905823.0,81
38753381.0,81
27087142.0,81
15721223.0,81
20174600.0,81
40429545.0,81
37810794.0,81
31596171.0,81
38104970.0,81
31017357.0,81
40427451.0,81
4156913.0,81
40376690.0,81
9342355.0,81
20176345.0,81
7557114.0,81
23233115.0,81
40376797.0,81
37813951.0,81
34025572.0,81
5712768.0,155
21924833.0,155
731232.0,155
11433385.0,155
28751627.0,155
5836043.0,155
2062638.0,155
38297839.0,155
38405999.0,155
35325680.0,155
34201647.0,155
39550739.0,155
35926897.0,155
37242930.0,155
36064407.0,155
40692314.0,155
25569083.0,155
11983838.0,155
37720129.0,155
11283906.0,155
34490721.0,155
26897256.0,155
3940061.0,155
34887882.0,155
9570922.0,155
9587656.0,155
37638427.0,155
35844434.0,155
27850387.0,155
38377878.0,155
24689656.0,155
1755737.0,155
17027290.0,155
36114299.0,155
35927069.0,155
11433502.0,155
34025931.0,155
39606339.0,800
39641861.0,800
35507463.0,800
18928973.0,800
10090801.0,800
36505937.0,800
699284.0,800
25518500.0,56
18221893.0,56
38962597.0,56
2764548.0,56
28313956.0,56
27694440.0,56
14085322.0,56
37454958.0,56
3796879.0,56
21043822.0,56
14844081.0,56
40843922.0,56
38229747.0,56
589939.0,56
1721045.0,56
22923894.0,56
32738329.0,56
38093915.0,56
7114656.0,56
27489795.0,56
38382793.0,56
40964139.0,56
29982543.0,56
37830353.0,56
21289942.0,56
27280182.0,56
265238.0,56
34144699.0,56
40833436.0,56
32011709.0,56
38730046.0,56
28891487.0,56
15715412.0,182
29988924.0,196
20666176.0,42
10101026.0,42
20492835.0,42
24756612.0,42
36626631.0,42
9561630.0,42
29657482.0,42
9759854.0,42
14238448.0,42
13605649.0,42
21039504.0,42
31192849.0,42
26039603.0,42
21598165.0,42
26532793.0,42
23919451.0,42
24450972.0,42
31990014.0,42
40366977.0,42
33396770.0,42
7598403.0,42
18728452.0,42
40921093.0,42
28764167.0,42
13531879.0,42
40825609.0,42
3912779.0,42
27721072.0,42
37596406.0,42
39653366.0,42
25049400.0,42
37841977.0,42
40641052.0,42
23946301.0,42
41086302.0,42
14733407.0,42
36704713.0,42
22109587.0,42
6967492.0,42
22841930.0,790
35260358.0,948
11176460.0,579
35188976.0,237
36094469.0,237
22834279.0,590
33622187.0,235
34065875.0,235
11005974.0,235
26569690.0,235
31915261.0,235
35306192.0,221
33724609.0,221
33948525.0,221
14606654.0,221
24010309.0,209
34940364.0,209
35578703.0,209
35158975.0,209
38522687.0,209
10850317.0,786
24269643.0,745
27490848.0,180
6732036.0,180
14883494.0,180
34750745.0,180
31951976.0,180
35737416.0,180
9614922.0,180
39604043.0,180
14943884.0,180
37345612.0,180
27488052.0,180
8538325.0,180
15867158.0,180
31117303.0,180
26490361.0,180
31856571.0,180
10515964.0,180
79101.0,180
37325185.0,180
11436834.0,180
31224166.0,180
38078250.0,180
35366827.0,180
36012172.0,180
33243373.0,180
38130834.0,180
24065812.0,180
34539701.0,180
39318808.0,180
34123997.0,180
40466272.0,54
18936133.0,54
12435111.0,54
9384935.0,54
17876137.0,54
2693387.0,54
19658989.0,54
29819757.0,54
25541743.0,54
40203568.0,54
12869264.0,54
21681234.0,54
20519090.0,54
13137589.0,54
28862616.0,54
35867161.0,54
17177338.0,54
40945182.0,54
40683488.0,54
34945605.0,54
34624805.0,54
20076199.0,54
40841861.0,54
32896171.0,54
29819119.0,54
29093360.0,54
39845143.0,54
38675544.0,54
34816031.0,54
6892477.0,54
16975615.0,54
25015520.0,40
27951328.0,40
19960802.0,40
29758878.0,40
20457252.0,40
28759171.0,40
41158696.0,40
8993833.0,40
35742380.0,40
24580462.0,40
12778606.0,40
21366482.0,40
25364757.0,40
21282070.0,40
26274520.0,40
14486555.0,40
23295901.0,40
13509694.0,40
24379488.0,40
40212609.0,40
26813089.0,40
39992802.0,40
25868929.0,40
35517765.0,40
13648645.0,40
30315174.0,40
23294569.0,40
13830315.0,40
35512843.0,40
14556304.0,40
14390322.0,40
27368082.0,40
34335412.0,40
21212082.0,40
1101458.0,40
15545081.0,40
40330400.0,40
27877189.0,40
27165023.0,40
38733447.0,40
34123432.0,40
17257193.0,40
27371590.0,40
33269318.0,40
7919400.0,40
26256844.0,40
39071279.0,40
27367983.0,40
27368401.0,40
40612143.0,40
26257014.0,40
20798903.0,40
32442843.0,40
29161887.0,40
2737979.0,40
13648548.0,40
31865094.0,40
12308104.0,40
18242088.0,40
40323497.0,40
27367784.0,40
20174957.0,40
40323659.0,40
40591981.0,40
22674065.0,40
22602386.0,40
26790195.0,40
37454066.0,40
27432987.0,40
25129756.0,40
12482142.0,40
25924672.0,40
33422915.0,40
40402532.0,40
22730148.0,40
4731523.0,40
40673255.0,40
28541224.0,40
32070502.0,40
37748170.0,40
26786378.0,40
39231851.0,40
18583660.0,40
33274194.0,40
40312148.0,40
36942741.0,40
39086485.0,40
37592726.0,40
33272057.0,40
28912832.0,40
35418844.0,40
32125795.0,40
40532453.0,40
38114716.0,40
39585081.0,40
38063784.0,40
4730797.0,40
37530126.0,40
29897620.0,40
36242388.0,40
34357910.0,40
31696279.0,40
39477976.0,40
26357782.0,40
5807548.0,40
21553179.0,40
39139676.0,40
29919842.0,40
6764230.0,40
24097417.0,40
611839.0,40
12159695.0,40
40065232.0,40
24354033.0,40
28127057.0,40
38552662.0,40
8794937.0,40
29898552.0,40
36321241.0,40
40659610.0,40
29898779.0,40
27491130.0,40
38124855.0,40
40757854.0,40
12683231.0,40
34809632.0,40
29544802.0,40
6724355.0,40
39814341.0,40
37359814.0,40
13253547.0,40
39481516.0,40
29908555.0,40
18255054.0,40
23092783.0,40
36694064.0,40
39615283.0,40
38839516.0,40
37570453.0,40
34318581.0,40
39922803.0,40
33685884.0,40
29804029.0,40
18549893.0,40
7596678.0,40
27361959.0,40
40210764.0,40
26634124.0,40
40262894.0,40
27014287.0,40
4394224.0,40
40839133.0,40
40658767.0,40
41111667.0,40
39814708.0,40
2988753.0,40
32816246.0,40
41111288.0,40
40733977.0,40
38617081.0,40
19267102.0,40
22206309.0,40
5980645.0,40
25845064.0,40
38580958.0,40
20879759.0,40
14215568.0,40
24601137.0,40
32183730.0,40
24870386.0,40
36230130.0,40
5481685.0,40
38670806.0,40
8273329.0,40
31073560.0,40
36668595.0,40
39922810.0,40
15918525.0,40
40112638.0,40
34891841.0,40
40616954.0,40
15917800.0,40
2824585.0,40
15064810.0,40
39033899.0,40
40773417.0,40
7091797.0,40
39577210.0,40
4503414.0,40
41159066.0,40
19720349.0,40
40945530.0,40
34389696.0,194
38875938.0,194
33040788.0,194
31363687.0,194
7347908.0,68
31136349.0,68
39053478.0,68
38794598.0,68
37708329.0,68
28714602.0,68
21359071.0,68
15060526.0,68
28283247.0,68
14186032.0,68
32009265.0,68
5117490.0,68
20828757.0,68
22646808.0,68
9434777.0,68
13776092.0,68
19018717.0,68
11240415.0,68
20941536.0,68
39038240.0,68
7319042.0,68
39058595.0,68
20450852.0,68
33491833.0,68
22750307.0,68
33581031.0,68
15271772.0,68
27021642.0,68
26987096.0,68
38815185.0,68
26474418.0,68
4631540.0,68
35518584.0,68
38951161.0,68
14314012.0,68
37487838.0,68
36631488.0,68
35198945.0,68
39230529.0,68
28615463.0,68
22633355.0,68
35880364.0,68
27543248.0,68
186353.0,68
37113529.0,68
38898197.0,68
34656149.0,68
21426873.0,68
14914810.0,68
39058811.0,68
35195390.0,68
32593023.0,68
33340181.0,816
267646.0,97
25892484.0,97
3105733.0,97
33364230.0,97
19829415.0,97
8743145.0,97
38315882.0,97
19944137.0,97
28175274.0,97
14400814.0,97
18286991.0,97
3585870.0,97
29893935.0,97
33092535.0,97
30042584.0,97
16143163.0,97
38431966.0,97
40966015.0,97
39297417.0,97
38431019.0,97
41027630.0,97
40802486.0,97
36240406.0,97
40804632.0,97
41026524.0,97
22868861.0,97
30743489.0,143
15342084.0,143
10487791.0,143
34887760.0,143
36211543.0,143
20845607.0,157
38957384.0,157
38278219.0,157
33928624.0,157
13049456.0,157
31151026.0,157
33471059.0,157
25687574.0,157
37248792.0,157
35343513.0,157
35832251.0,157
27638781.0,157
29828862.0,157
38750112.0,83
28916065.0,83
12489153.0,83
24346720.0,83
40346851.0,83
8426694.0,83
6014028.0,83
39621485.0,83
19783696.0,83
34647251.0,83
37754323.0,83
35578101.0,83
16963894.0,83
35407257.0,83
18561361.0,382
33948840.0,369
26471051.0,369
36485479.0,369
22208400.0,368
35260347.0,354
35260331.0,432
10971343.0,426
16808649.0,340
37155446.0,340
40334345.0,340
29926030.0,340
35604624.0,383
19927594.0,630
28135450.0,630
21343670.0,630
40966946.0,82
17173015.0,82
39780549.0,82
39105734.0,82
18214631.0,82
31516487.0,82
36796742.0,82
33743562.0,82
40738660.0,82
14820556.0,82
27965743.0,82
23521618.0,82
23420469.0,82
30953750.0,82
40966998.0,82
17383064.0,82
27966715.0,82
32540702.0,82
17514853.0,82
40966953.0,82
40966956.0,82
40966999.0,82
33783417.0,82
32076991.0,82
34033764.0,156
22504956.0,156
37458664.0,156
28666478.0,156
38669942.0,156
29742620.0,156
34920801.0,142
33096066.0,142
32990852.0,142
36832360.0,142
39075592.0,142
33520562.0,142
39381426.0,142
38460502.0,142
37310743.0,142
30396856.0,142
13155002.0,142
32212957.0,142
38596514.0,96
27000803.0,96
27424869.0,96
31332554.0,96
33804619.0,96
34788331.0,96
30067181.0,96
21230704.0,96
39129044.0,96
35068694.0,96
22227543.0,96
1260314.0,96
32236220.0,96
16709311.0,96
979841.0,69
22829250.0,69
33899716.0,69
37880774.0,69
15656999.0,69
20995084.0,69
25984142.0,69
11510864.0,69
14805972.0,69
15393972.0,69
27540212.0,69
22714487.0,69
5796340.0,69
17793689.0,69
20406582.0,69
7896539.0,69
23761278.0,69
29063007.0,69
37551201.0,69
5205377.0,69
35650243.0,69
31718887.0,69
34817544.0,69
39082057.0,69
18345004.0,69
7810030.0,69
25882513.0,69
39415794.0,69
24600275.0,69
25915987.0,69
25882482.0,69
34998680.0,69
25841209.0,69
30035738.0,69
25908092.0,69
28254494.0,69
33136448.0,69
6363328.0,69
33993860.0,69
28607846.0,69
32518439.0,69
18241576.0,69
31098027.0,69
29095405.0,69
1056430.0,69
21149807.0,69
14231792.0,69
37251259.0,69
34870130.0,69
35847438.0,69
33449557.0,69
36147160.0,69
22955384.0,69
14009467.0,69
19949152.0,69
32757953.0,69
38703203.0,69
15597127.0,69
32725096.0,69
26192394.0,69
36871947.0,69
31331564.0,69
29283596.0,69
31645931.0,69
35403153.0,69
32873469.0,69
38457873.0,69
32873685.0,69
35652758.0,69
33501623.0,69
15694333.0,69
25368126.0,69
20517017.0,69
37710531.0,69
37711430.0,69
20709222.0,69
32874376.0,69
38298969.0,69
23305934.0,69
33119183.0,69
37879599.0,69
39365713.0,69
37685744.0,69
20321651.0,69
34830862.0,69
32873072.0,69
13940247.0,69
26010873.0,69
15486010.0,69
37051933.0,69
38328897.0,69
35190499.0,69
38547075.0,69
28963240.0,69
8383720.0,69
37058637.0,69
40010734.0,69
28608336.0,69
20659698.0,69
39248274.0,69
24446580.0,69
175511.0,69
6051576.0,69
34449915.0,69
35809724.0,69
23074813.0,69
14115710.0,69
22013759.0,69
27606017.0,69
6183074.0,69
7917156.0,69
3295017.0,69
32050697.0,69
40212971.0,69
17172556.0,69
28667226.0,69
12949166.0,69
32735595.0,69
36554160.0,69
39623162.0,69
6489012.0,69
39771573.0,69
37239380.0,69
38934522.0,69
4730044.0,69
40705760.0,195
24830145.0,195
29150912.0,195
28576035.0,195
32841476.0,195
29672965.0,195
264547.0,195
12918888.0,195
8743754.0,195
39550826.0,195
27982893.0,195
37116111.0,195
17329552.0,195
39550769.0,195
10339986.0,195
13768369.0,195
23372309.0,195
30743551.0,195
35115682.0,195
26683187.0,195
12452076.0,195
16831457.0,41
24243011.0,41
8429764.0,41
19285860.0,41
33717254.0,41
1921670.0,41
2879976.0,41
28432105.0,41
29561002.0,41
1361421.0,41
40799694.0,41
24628815.0,41
18224208.0,41
16088081.0,41
4038799.0,41
40863092.0,41
30584824.0,41
33219098.0,41
29960994.0,41
40470182.0,41
21241033.0,41
20877148.0,41
39989757.0,41
20121438.0,41
18283775.0,41
18040546.0,55
26160964.0,55
9406789.0,55
35713926.0,55
15419174.0,55
17429863.0,55
29655240.0,55
39216108.0,55
11697616.0,55
9059696.0,55
13062802.0,55
25984019.0,55
38157331.0,55
32811536.0,55
32939158.0,55
37885270.0,55
29516508.0,55
20785021.0,55
39605954.0,55
39991290.0,55
39111942.0,55
15418792.0,55
21313708.0,55
26256556.0,55
34649740.0,55
2384.0,55
30843280.0,55
34448656.0,55
30023762.0,55
32587185.0,55
36547289.0,55
3952473.0,55
37308383.0,55
39795836.0,55
3394750.0,55
28472377.0,55
27056704.0,55
40847481.0,55
12267072.0,55
18856449.0,55
10747942.0,55
36492735.0,55
37784682.0,55
27671768.0,55
30313484.0,55
15409971.0,55
34317819.0,55
36353240.0,55
28558169.0,55
15417755.0,55
37551383.0,55
33682173.0,55
24339134.0,55
36109247.0,55
28440161.0,55
21127394.0,55
8739779.0,55
28137764.0,55
8737315.0,55
21439686.0,55
8596607.0,55
26256457.0,55
36488908.0,55
662034.0,55
21153236.0,55
38108758.0,55
39055673.0,55
10862491.0,55
1541692.0,55
29991933.0,55
23768638.0,55
35910713.0,55
30580642.0,55
19483555.0,55
14185380.0,55
29761732.0,55
30536360.0,55
27424616.0,55
6576714.0,55
14216683.0,55
233933.0,55
15584976.0,55
35904754.0,55
35903060.0,55
33073493.0,55
36130582.0,55
35084376.0,55
35758043.0,55
39055228.0,55
32739327.0,55
8100640.0,55
30907872.0,55
39646690.0,55
26196932.0,55
24599174.0,55
40941032.0,55
17600522.0,55
40040941.0,55
37496302.0,55
39954136.0,55
31777552.0,55
24625296.0,55
41028210.0,55
40660499.0,55
39951827.0,55
40825689.0,55
34709817.0,55
24541340.0,55
6846209.0,55
29435266.0,55
37201923.0,55
39339906.0,55
32475365.0,55
7901694.0,55
40064647.0,55
37091876.0,55
15131755.0,55
37596429.0,55
39929071.0,55
34970833.0,55
29702099.0,55
41148180.0,55
7764474.0,55
25376091.0,55
7661725.0,55
29847326.0,55
41107200.0,55
28433148.0,55
26755973.0,55
39439143.0,55
40016071.0,55
27527401.0,55
23879244.0,55
28488716.0,55
38881294.0,55
3953841.0,55
28981393.0,55
34937075.0,55
38492820.0,55
5807478.0,55
38608061.0,55
32638172.0,55
38258205.0,55
27253087.0,55
29660448.0,55
26389216.0,55
32849399.0,55
32425510.0,55
33830921.0,55
22736266.0,55
29728971.0,55
26846637.0,55
40761775.0,55
38955504.0,55
14613106.0,55
32438068.0,55
38623669.0,55
31314837.0,55
32742966.0,55
40704408.0,55
29784793.0,55
36004061.0,55
24708547.0,55
32288005.0,55
7906341.0,55
39370747.0,55
32182927.0,55
28339152.0,55
40841076.0,55
40160187.0,55
18378046.0,55
36427716.0,181
27230321.0,181
34025714.0,181
22105877.0,181
37955193.0,181
38615869.0,181
36886682.0,750
32425384.0,750
37326760.0,750
38871212.0,750
19821677.0,750
19694382.0,750
40028431.0,750
39357678.0,750
33014615.0,750
25624692.0,750
23711479.0,750
11456952.0,750
39268218.0,750
39201214.0,750
31122242.0,208
39269989.0,208
39728768.0,220
39772992.0,220
24155395.0,220
4301222.0,220
15484487.0,220
40420328.0,220
21124649.0,220
22834377.0,220
40152009.0,220
40701997.0,220
15355696.0,220
30035761.0,220
15634512.0,220
1267060.0,220
22898134.0,220
32045818.0,220
21198205.0,220
34514974.0,220
22832967.0,220
10685564.0,220
38433137.0,220
12038807.0,220
22918841.0,220
34314364.0,220
13981725.0,220
2875902.0,220
17832768.0,234
23257407.0,234
31254335.0,234
19412268.0,585
19225946.0,290
36234261.0,290
39658453.0,290
19625127.0,290
1278457.0,284
21489713.0,509
39484763.0,253
29345039.0,253
20192330.0,247
18059552.0,32
37766562.0,32
19812035.0,32
19969698.0,32
16052779.0,32
24035950.0,32
25134415.0,32
22438448.0,32
20454673.0,32
41115537.0,32
13539923.0,32
31566290.0,32
9792499.0,32
1648786.0,32
38556846.0,32
1573401.0,32
15484924.0,32
1648671.0,32
28236738.0,32
40864388.0,32
36766917.0,32
20842889.0,32
19932652.0,32
20588269.0,32
37521390.0,32
14619020.0,32
18585265.0,32
22569267.0,32
31566580.0,32
36879605.0,32
36604022.0,32
36876409.0,32
20586682.0,32
22439519.0,32
28236865.0,32
28236802.0,32
2298310.0,32
28236839.0,32
40803272.0,32
7875516.0,32
28236779.0,32
7646381.0,32
14247699.0,32
28236884.0,32
30719093.0,32
38881781.0,32
21985108.0,32
40738040.0,32
21174457.0,32
34345724.0,32
5511358.0,32
40970015.0,32
15395539.0,32
35846560.0,26
22763488.0,26
40942592.0,26
23641539.0,26
35925764.0,26
22598312.0,26
36001736.0,26
31495370.0,26
12243016.0,26
6990605.0,26
24689136.0,26
38936913.0,26
30556593.0,26
40261971.0,26
27130424.0,26
39775770.0,26
21663035.0,26
31765439.0,26
39649444.0,26
31601414.0,26
38550759.0,26
40181384.0,26
23838800.0,26
34156305.0,26
37866160.0,26
39588371.0,26
23536148.0,26
39588370.0,26
38982550.0,26
20887858.0,26
31778073.0,26
39997308.0,26
38650238.0,26
13361661.0,119
36663746.0,119
33040837.0,119
18786342.0,119
20817864.0,119
31117481.0,119
29015114.0,119
20026411.0,119
2934604.0,119
17073389.0,119
16716143.0,119
30909493.0,119
16054326.0,119
33594327.0,119
35182808.0,119
36211517.0,119
13414718.0,119
17711999.0,119
33038022.0,119
15336071.0,119
24798790.0,119
29697769.0,119
37272774.0,119
36832741.0,119
33984748.0,119
39602407.0,119
25264110.0,119
7630479.0,119
18657970.0,119
450648.0,119
2837146.0,119
33037691.0,119
34339836.0,119
19619677.0,119
37748482.0,119
40798724.0,119
261509.0,119
33251879.0,119
39547914.0,119
18736235.0,119
7264941.0,119
24447374.0,119
39607058.0,119
38999477.0,119
38924697.0,119
1516154.0,119
22636731.0,119
40654809.0,119
33996033.0,125
39809637.0,125
19422982.0,125
6622853.0,125
29901389.0,125
25141997.0,125
13694448.0,125
15771536.0,125
39048786.0,125
9797971.0,125
542067.0,125
22399540.0,125
34678419.0,125
18638647.0,125
21222296.0,125
3979385.0,125
37172604.0,125
9695421.0,125
36839424.0,125
34153561.0,125
38575973.0,125
12808357.0,125
33154573.0,125
14126256.0,125
27897330.0,125
40439539.0,125
16665876.0,125
28207796.0,125
25802231.0,125
236792.0,125
38127193.0,125
27605754.0,125
16353883.0,125
33938464.0,125
38209026.0,125
27965794.0,125
14606314.0,125
166667.0,125
15132653.0,125
32269372.0,125
289884.0,125
40721200.0,125
35931987.0,125
40445364.0,125
4923963.0,125
33928572.0,125
28300542.0,125
41013439.0,125
38521696.0,125
37285089.0,125
21644999.0,125
30743464.0,125
37560904.0,125
39769129.0,125
8007531.0,125
18651627.0,125
13547280.0,125
30121968.0,125
12246418.0,125
230836.0,125
39103509.0,125
20621687.0,125
35991162.0,125
9793947.0,125
6914461.0,125
37252894.0,125
11527162.0,125
33068612.0,125
39589190.0,125
27046122.0,125
